$C:\ProgramData\Zwick\testXpert III\data\Test Method\compression test RT_Copper_20012025.zs2
Pre-load                                25 N
Test speed                              1 mm/min
Type of compression modulus determinatioRegression
$
  Compressive strain;      Standard force;Absolute crosshead t
  4.008624851704e-01;  1.555241113281e+04; -7.597301276496e+01
  4.009457826614e-01;  1.555786132813e+04; -7.597292946747e+01
  4.010314047337e-01;  1.556336230469e+04; -7.597284384540e+01
  4.011146724224e-01;  1.556879785156e+04; -7.597276057771e+01
  4.011959731579e-01;  1.557422070313e+04; -7.597267927698e+01
  4.012761712074e-01;  1.557975488281e+04; -7.597259907893e+01
  4.013599753380e-01;  1.558526953125e+04; -7.597251527480e+01
  4.014413654804e-01;  1.559076464844e+04; -7.597243388465e+01
  4.015268385410e-01;  1.559619238281e+04; -7.597234841159e+01
  4.016126096249e-01;  1.560162500000e+04; -7.597226264051e+01
  4.017007052898e-01;  1.560711425781e+04; -7.597217454485e+01
  4.017817676067e-01;  1.561265234375e+04; -7.597209348253e+01
  4.018633961678e-01;  1.561808984375e+04; -7.597201185397e+01
  4.019449353218e-01;  1.562354687500e+04; -7.597193031481e+01
  4.020286202431e-01;  1.562900292969e+04; -7.597184662989e+01
  4.021106660366e-01;  1.563437695313e+04; -7.597176458410e+01
  4.021930098534e-01;  1.563980371094e+04; -7.597168224028e+01
  4.022772014141e-01;  1.564526171875e+04; -7.597159804872e+01
  4.023604393005e-01;  1.565075195313e+04; -7.597151481083e+01
  4.024415910244e-01;  1.565622949219e+04; -7.597143365911e+01
  4.025264978409e-01;  1.566171777344e+04; -7.597134875229e+01
  4.026122987270e-01;  1.566718652344e+04; -7.597126295141e+01
  4.026956558228e-01;  1.567270898438e+04; -7.597117959431e+01
  4.027779996395e-01;  1.567823046875e+04; -7.597109725050e+01
  4.028615057468e-01;  1.568370996094e+04; -7.597101374439e+01
  4.029447734356e-01;  1.568926855469e+04; -7.597093047670e+01
  4.030295312405e-01;  1.569483789063e+04; -7.597084571889e+01
  4.031110405922e-01;  1.570033593750e+04; -7.597076420954e+01
  4.031915068626e-01;  1.570582812500e+04; -7.597068374327e+01
  4.032775759697e-01;  1.571138183594e+04; -7.597059767417e+01
  4.033625721931e-01;  1.571688378906e+04; -7.597051267794e+01
  4.034444689751e-01;  1.572245507813e+04; -7.597043078116e+01
  4.035269916058e-01;  1.572800097656e+04; -7.597034825853e+01
  4.036126136780e-01;  1.573356835938e+04; -7.597026263646e+01
  4.036958515644e-01;  1.573913085938e+04; -7.597017939857e+01
  4.037782251835e-01;  1.574470898438e+04; -7.597009702495e+01
  4.038603901863e-01;  1.575014550781e+04; -7.597001485995e+01
  4.039440453053e-01;  1.575566503906e+04; -7.596993120483e+01
  4.040261805058e-01;  1.576120605469e+04; -7.596984906963e+01
  4.041109681129e-01;  1.576676074219e+04; -7.596976428202e+01
  4.041952490807e-01;  1.577228906250e+04; -7.596968000105e+01
  4.042762219906e-01;  1.577780078125e+04; -7.596959902814e+01
  4.043588042259e-01;  1.578330468750e+04; -7.596951644591e+01
  4.044462442398e-01;  1.578876953125e+04; -7.596942900590e+01
  4.045311212540e-01;  1.579426367188e+04; -7.596934412888e+01
  4.046120047569e-01;  1.579974902344e+04; -7.596926324538e+01
  4.046927392483e-01;  1.580536718750e+04; -7.596918251089e+01
  4.047718644142e-01;  1.581094238281e+04; -7.596910338572e+01
  4.048559665680e-01;  1.581642285156e+04; -7.596901928357e+01
  4.049430787563e-01;  1.582191601563e+04; -7.596893217138e+01
  4.050296843052e-01;  1.582742968750e+04; -7.596884556583e+01
  4.051117599010e-01;  1.583292089844e+04; -7.596876349023e+01
  4.051946103573e-01;  1.583849707031e+04; -7.596868063978e+01
  4.052804112434e-01;  1.584405273438e+04; -7.596859483889e+01
  4.053651690483e-01;  1.584957226563e+04; -7.596851008109e+01
  4.054488539696e-01;  1.585509667969e+04; -7.596842639617e+01
  4.055326581001e-01;  1.586053222656e+04; -7.596834259204e+01
  4.056123793125e-01;  1.586601562500e+04; -7.596826287082e+01
  4.056940674782e-01;  1.587158007813e+04; -7.596818118266e+01
  4.057767093182e-01;  1.587709082031e+04; -7.596809854082e+01
  4.058615565300e-01;  1.588261035156e+04; -7.596801369361e+01
  4.059464633465e-01;  1.588810839844e+04; -7.596792878679e+01
  4.060295820236e-01;  1.589355664063e+04; -7.596784566811e+01
  4.061123132706e-01;  1.589909082031e+04; -7.596776293686e+01
  4.061953127384e-01;  1.590461621094e+04; -7.596767993740e+01
  4.062756896019e-01;  1.591007812500e+04; -7.596759956053e+01
  4.063616693020e-01;  1.591567773438e+04; -7.596751358083e+01
  4.064450562000e-01;  1.592122949219e+04; -7.596743019394e+01
  4.065253436565e-01;  1.592677636719e+04; -7.596734990648e+01
  4.066087305546e-01;  1.593233691406e+04; -7.596726651958e+01
  4.066930413246e-01;  1.593788964844e+04; -7.596718220881e+01
  4.067756533623e-01;  1.594344335938e+04; -7.596709959677e+01
  4.068585932255e-01;  1.594897460938e+04; -7.596701665691e+01
  4.069430530071e-01;  1.595446484375e+04; -7.596693219713e+01
  4.070275127888e-01;  1.596003710938e+04; -7.596684773735e+01
  4.071080684662e-01;  1.596562695313e+04; -7.596676718167e+01
  4.071907103062e-01;  1.597112988281e+04; -7.596668453983e+01
  4.072767794132e-01;  1.597666113281e+04; -7.596659847072e+01
  4.073615968227e-01;  1.598216113281e+04; -7.596651365331e+01
  4.074444174767e-01;  1.598763964844e+04; -7.596643083266e+01
  4.075292050838e-01;  1.599317480469e+04; -7.596634604505e+01
  4.076138436794e-01;  1.599874121094e+04; -7.596626140646e+01
  4.076973795891e-01;  1.600428808594e+04; -7.596617787055e+01
  4.077807366848e-01;  1.600984765625e+04; -7.596609451345e+01
  4.078660607338e-01;  1.601534375000e+04; -7.596600918940e+01
  4.079515039921e-01;  1.602083886719e+04; -7.596592374614e+01
  4.080315828323e-01;  1.602634570313e+04; -7.596584366730e+01
  4.081120491028e-01;  1.603184472656e+04; -7.596576320103e+01
  4.081958532333e-01;  1.603738476563e+04; -7.596567939690e+01
  4.082783460617e-01;  1.604293945313e+04; -7.596559690407e+01
  4.083588123322e-01;  1.604848046875e+04; -7.596551643780e+01
  4.084451794624e-01;  1.605399218750e+04; -7.596543007067e+01
  4.085324704647e-01;  1.605948828125e+04; -7.596534277967e+01
  4.086159467697e-01;  1.606497656250e+04; -7.596525930337e+01
  4.086967408657e-01;  1.607051269531e+04; -7.596517850927e+01
  4.087790846825e-01;  1.607608398438e+04; -7.596509616545e+01
  4.088636040688e-01;  1.608162597656e+04; -7.596501164607e+01
  4.089448451996e-01;  1.608711132813e+04; -7.596493040494e+01
  4.090281426907e-01;  1.609256347656e+04; -7.596484710744e+01
  4.091136753559e-01;  1.609805859375e+04; -7.596476157478e+01
  4.091964066029e-01;  1.610345898438e+04; -7.596467884353e+01
  4.092785120010e-01;  1.610890039063e+04; -7.596459673813e+01
  4.093605875969e-01;  1.611439941406e+04; -7.596451466254e+01
  4.094440042973e-01;  1.611988183594e+04; -7.596443124584e+01
  4.095272719860e-01;  1.612532519531e+04; -7.596434797815e+01
  4.096121788025e-01;  1.613072070313e+04; -7.596426307133e+01
  4.096964597702e-01;  1.613618066406e+04; -7.596417879036e+01
  4.097776114941e-01;  1.614170117188e+04; -7.596409763864e+01
  4.098586142063e-01;  1.614722558594e+04; -7.596401663593e+01
  4.099419116974e-01;  1.615272265625e+04; -7.596393333844e+01
  4.100281596184e-01;  1.615823925781e+04; -7.596384709052e+01
  4.101151823997e-01;  1.616370410156e+04; -7.596376006774e+01
  4.101998209953e-01;  1.616920410156e+04; -7.596367542914e+01
  4.102829396725e-01;  1.617474316406e+04; -7.596359231046e+01
  4.103629589081e-01;  1.618024023438e+04; -7.596351229123e+01
  4.104430973530e-01;  1.618579199219e+04; -7.596343215278e+01
  4.105291664600e-01;  1.619124804688e+04; -7.596334608368e+01
  4.106143712997e-01;  1.619669824219e+04; -7.596326087884e+01
  4.106988012791e-01;  1.620210058594e+04; -7.596317644886e+01
  4.107800722122e-01;  1.620751757813e+04; -7.596309517792e+01
  4.108612835407e-01;  1.621298535156e+04; -7.596301396659e+01
  4.109407663345e-01;  1.621847656250e+04; -7.596293448380e+01
  4.110237658024e-01;  1.622393847656e+04; -7.596285148433e+01
  4.111093282700e-01;  1.622935742188e+04; -7.596276592187e+01
  4.111915528774e-01;  1.623486425781e+04; -7.596268369726e+01
  4.112780988216e-01;  1.624031054688e+04; -7.596259715131e+01
  4.113649129868e-01;  1.624579589844e+04; -7.596251033715e+01
  4.114470183849e-01;  1.625125097656e+04; -7.596242823175e+01
  4.115283489227e-01;  1.625682226563e+04; -7.596234690121e+01
  4.116116464138e-01;  1.626236132813e+04; -7.596226360372e+01
  4.116956889629e-01;  1.626787500000e+04; -7.596217956117e+01
  4.117771685123e-01;  1.627336718750e+04; -7.596209808162e+01
  4.118591547012e-01;  1.627886914063e+04; -7.596201609543e+01
  4.119448065758e-01;  1.628440332031e+04; -7.596193044356e+01
  4.120250344276e-01;  1.628991992188e+04; -7.596185021571e+01
  4.121060967445e-01;  1.629546582031e+04; -7.596176915339e+01
  4.121929109097e-01;  1.630106152344e+04; -7.596168233923e+01
  4.122786521912e-01;  1.630666015625e+04; -7.596159659794e+01
  4.123620688915e-01;  1.631218359375e+04; -7.596151318124e+01
  4.124458134174e-01;  1.631768750000e+04; -7.596142943672e+01
  4.125280678272e-01;  1.632328808594e+04; -7.596134718231e+01
  4.126118421555e-01;  1.632890820313e+04; -7.596126340798e+01
  4.126946032047e-01;  1.633446289063e+04; -7.596118064693e+01
  4.127766788006e-01;  1.633997265625e+04; -7.596109857133e+01
  4.128641188145e-01;  1.634547949219e+04; -7.596101113132e+01
  4.129474461079e-01;  1.635098437500e+04; -7.596092780403e+01
  4.130296111107e-01;  1.635647265625e+04; -7.596084563902e+01
  4.131114780903e-01;  1.636201367188e+04; -7.596076377204e+01
  4.131941199303e-01;  1.636755957031e+04; -7.596068113020e+01
  4.132776856422e-01;  1.637313574219e+04; -7.596059756449e+01
  4.133622646332e-01;  1.637860058594e+04; -7.596051298550e+01
  4.134464561939e-01;  1.638407031250e+04; -7.596042879394e+01
  4.135301113129e-01;  1.638956250000e+04; -7.596034513882e+01
  4.136121273041e-01;  1.639511328125e+04; -7.596026312283e+01
  4.136962890625e-01;  1.640061914063e+04; -7.596017896107e+01
  4.137800037861e-01;  1.640619335938e+04; -7.596009524635e+01
  4.138625860214e-01;  1.641169726563e+04; -7.596001266411e+01
  4.139431416988e-01;  1.641719531250e+04; -7.595993210844e+01
  4.140274226665e-01;  1.642267773438e+04; -7.595984782747e+01
  4.141110777855e-01;  1.642809570313e+04; -7.595976417235e+01
  4.141934514046e-01;  1.643358984375e+04; -7.595968179873e+01
  4.142784774303e-01;  1.643902929688e+04; -7.595959677270e+01
  4.143609702587e-01;  1.644453710938e+04; -7.595951427988e+01
  4.144408106804e-01;  1.645001562500e+04; -7.595943443945e+01
  4.145267009735e-01;  1.645550390625e+04; -7.595934854916e+01
  4.146113693714e-01;  1.646093359375e+04; -7.595926388076e+01
  4.146939814091e-01;  1.646645312500e+04; -7.595918126873e+01
  4.147776365280e-01;  1.647192382813e+04; -7.595909761361e+01
  4.148633778095e-01;  1.647741796875e+04; -7.595901187233e+01
  4.149471223354e-01;  1.648295898438e+04; -7.595892812780e+01
  4.150307774544e-01;  1.648846289063e+04; -7.595884447268e+01
  4.151139259338e-01;  1.649399804688e+04; -7.595876132420e+01
  4.151967167854e-01;  1.649955273438e+04; -7.595867853335e+01
  4.152778089046e-01;  1.650514648438e+04; -7.595859744123e+01
  4.153608381748e-01;  1.651077343750e+04; -7.595851441196e+01
  4.154444038868e-01;  1.651636718750e+04; -7.595843084625e+01
  4.155306518078e-01;  1.652190820313e+04; -7.595834459833e+01
  4.156164824963e-01;  1.652740429688e+04; -7.595825876764e+01
  4.156991839409e-01;  1.653295898438e+04; -7.595817606619e+01
  4.157802462578e-01;  1.653850195313e+04; -7.595809500388e+01
  4.158624708652e-01;  1.654408203125e+04; -7.595801277927e+01
  4.159441590309e-01;  1.654964062500e+04; -7.595793109110e+01
  4.160283803940e-01;  1.655512304688e+04; -7.595784686974e+01
  4.161106944084e-01;  1.656053710938e+04; -7.595776455573e+01
  4.161941707134e-01;  1.656593554688e+04; -7.595768107942e+01
  4.162778556347e-01;  1.657134375000e+04; -7.595759739450e+01
  4.163604080677e-01;  1.657679492188e+04; -7.595751484207e+01
  4.164413213730e-01;  1.658229101563e+04; -7.595743392876e+01
  4.165259897709e-01;  1.658777148438e+04; -7.595734926036e+01
  4.166087508202e-01;  1.659328515625e+04; -7.595726649931e+01
  4.166925847530e-01;  1.659878710938e+04; -7.595718266538e+01
  4.167774319649e-01;  1.660423046875e+04; -7.595709781817e+01
  4.168601930141e-01;  1.660975976563e+04; -7.595701505712e+01
  4.169440269470e-01;  1.661532617188e+04; -7.595693122319e+01
  4.170268774033e-01;  1.662093554688e+04; -7.595684837273e+01
  4.171107113361e-01;  1.662655273438e+04; -7.595676453880e+01
  4.171934425831e-01;  1.663212304688e+04; -7.595668180755e+01
  4.172788262367e-01;  1.663761523438e+04; -7.595659642390e+01
  4.173627495766e-01;  1.664313867188e+04; -7.595651250056e+01
  4.174472689629e-01;  1.664862500000e+04; -7.595642798117e+01
  4.175265729427e-01;  1.665412695313e+04; -7.595634867719e+01
  4.176103174686e-01;  1.665965625000e+04; -7.595626493267e+01
  4.176931679249e-01;  1.666514257813e+04; -7.595618208221e+01
  4.177791178226e-01;  1.667058984375e+04; -7.595609613231e+01
  4.178661108017e-01;  1.667602734375e+04; -7.595600913933e+01
  4.179487824440e-01;  1.668151171875e+04; -7.595592646769e+01
  4.180291891098e-01;  1.668699804688e+04; -7.595584606103e+01
  4.181106388569e-01;  1.669254296875e+04; -7.595576461128e+01
  4.181946516037e-01;  1.669800585938e+04; -7.595568059853e+01
  4.182803034782e-01;  1.670349218750e+04; -7.595559494666e+01
  4.183639287949e-01;  1.670897656250e+04; -7.595551132134e+01
  4.184455573559e-01;  1.671448046875e+04; -7.595542969278e+01
  4.185260534286e-01;  1.671996679688e+04; -7.595534919671e+01
  4.186094701290e-01;  1.672539648438e+04; -7.595526578001e+01
  4.186945259571e-01;  1.673082812500e+04; -7.595518072418e+01
  4.187790751457e-01;  1.673621875000e+04; -7.595509617499e+01
  4.188613593578e-01;  1.674162304688e+04; -7.595501389078e+01
  4.189419448376e-01;  1.674708789063e+04; -7.595493330530e+01
  4.190243482590e-01;  1.675258984375e+04; -7.595485090188e+01
  4.191085696220e-01;  1.675806054688e+04; -7.595476668051e+01
  4.191917479038e-01;  1.676344140625e+04; -7.595468350223e+01
  4.192779958248e-01;  1.676884375000e+04; -7.595459725431e+01
  4.193609654903e-01;  1.677426367188e+04; -7.595451428464e+01
  4.194445610046e-01;  1.677979882813e+04; -7.595443068913e+01
  4.195259511471e-01;  1.678533398438e+04; -7.595434929899e+01
  4.196100234985e-01;  1.679079296875e+04; -7.595426522664e+01
  4.196952879429e-01;  1.679629492188e+04; -7.595417996219e+01
  4.197805523872e-01;  1.680171093750e+04; -7.595409469775e+01
  4.198639392853e-01;  1.680718164063e+04; -7.595401131085e+01
  4.199449419975e-01;  1.681266210938e+04; -7.595393030814e+01
  4.200264811516e-01;  1.681818164063e+04; -7.595384876898e+01
  4.201132655144e-01;  1.682366015625e+04; -7.595376198462e+01
  4.201978147030e-01;  1.682917187500e+04; -7.595367743543e+01
  4.202814400196e-01;  1.683462890625e+04; -7.595359381012e+01
  4.203613996506e-01;  1.684010156250e+04; -7.595351385048e+01
  4.204457700253e-01;  1.684556445313e+04; -7.595342948011e+01
  4.205287098885e-01;  1.685109179688e+04; -7.595334654025e+01
  4.206123054028e-01;  1.685658203125e+04; -7.595326294473e+01
  4.206970334053e-01;  1.686207226563e+04; -7.595317821673e+01
  4.207797944546e-01;  1.686756250000e+04; -7.595309545568e+01
  4.208608865738e-01;  1.687308203125e+04; -7.595301436356e+01
  4.209415912628e-01;  1.687864843750e+04; -7.595293365887e+01
  4.210223257542e-01;  1.688415820313e+04; -7.595285292438e+01
  4.211111366749e-01;  1.688962304688e+04; -7.595276411346e+01
  4.211928546429e-01;  1.689513085938e+04; -7.595268239549e+01
  4.212746620178e-01;  1.690072070313e+04; -7.595260058812e+01
  4.213588237762e-01;  1.690625976563e+04; -7.595251642636e+01
  4.214433431625e-01;  1.691184765625e+04; -7.595243190697e+01
  4.215250909328e-01;  1.691741015625e+04; -7.595235015920e+01
  4.216104149818e-01;  1.692288867188e+04; -7.595226483515e+01
  4.216967523098e-01;  1.692837500000e+04; -7.595217849783e+01
  4.217807352543e-01;  1.693385156250e+04; -7.595209451488e+01
  4.218611419201e-01;  1.693942578125e+04; -7.595201410822e+01
  4.219427406788e-01;  1.694498632813e+04; -7.595193250946e+01
  4.220270216465e-01;  1.695050585938e+04; -7.595184822849e+01
  4.221128821373e-01;  1.695600585938e+04; -7.595176236800e+01
  4.221993982792e-01;  1.696148828125e+04; -7.595167585186e+01
  4.222818911076e-01;  1.696695312500e+04; -7.595159335903e+01
  4.223654568195e-01;  1.697244531250e+04; -7.595150979332e+01
  4.224501848221e-01;  1.697795898438e+04; -7.595142506531e+01
  4.225316345692e-01;  1.698347265625e+04; -7.595134361557e+01
  4.226130545139e-01;  1.698892773438e+04; -7.595126219562e+01
  4.226973354816e-01;  1.699435156250e+04; -7.595117791465e+01
  4.227844774723e-01;  1.699978515625e+04; -7.595109077266e+01
  4.228667616844e-01;  1.700521875000e+04; -7.595100848845e+01
  4.229489862919e-01;  1.701068750000e+04; -7.595092626384e+01
  4.230288267136e-01;  1.701615625000e+04; -7.595084642342e+01
  4.231105446815e-01;  1.702158984375e+04; -7.595076470545e+01
  4.231934547424e-01;  1.702695703125e+04; -7.595068179539e+01
  4.232775270939e-01;  1.703238281250e+04; -7.595059772304e+01
  4.233610332012e-01;  1.703786523438e+04; -7.595051421693e+01
  4.234451651573e-01;  1.704332421875e+04; -7.595043008498e+01
  4.235305190086e-01;  1.704879882813e+04; -7.595034473113e+01
  4.236160814762e-01;  1.705427148438e+04; -7.595025916866e+01
  4.236992001534e-01;  1.705975390625e+04; -7.595017604998e+01
  4.237813949585e-01;  1.706515429688e+04; -7.595009385518e+01
  4.238620996475e-01;  1.707058398438e+04; -7.595001315049e+01
  4.239436388016e-01;  1.707607226563e+04; -7.594993161133e+01
  4.240305721760e-01;  1.708159375000e+04; -7.594984467796e+01
  4.241164624691e-01;  1.708707617188e+04; -7.594975878767e+01
  4.241990149021e-01;  1.709258593750e+04; -7.594967623523e+01
  4.242782294750e-01;  1.709814453125e+04; -7.594959702066e+01
  4.243634343147e-01;  1.710365625000e+04; -7.594951181582e+01
  4.244467318058e-01;  1.710917578125e+04; -7.594942851833e+01
  4.245317578316e-01;  1.711471875000e+04; -7.594934349230e+01
  4.246150553226e-01;  1.712026562500e+04; -7.594926019481e+01
  4.246975779533e-01;  1.712579296875e+04; -7.594917767218e+01
  4.247798323631e-01;  1.713128320313e+04; -7.594909541777e+01
  4.248652458191e-01;  1.713677148438e+04; -7.594901000432e+01
  4.249485731125e-01;  1.714224414063e+04; -7.594892667702e+01
  4.250312149525e-01;  1.714768945313e+04; -7.594884403518e+01
  4.251148998737e-01;  1.715307031250e+04; -7.594876035026e+01
  4.251988530159e-01;  1.715849023438e+04; -7.594867639712e+01
  4.252809584141e-01;  1.716391992188e+04; -7.594859429172e+01
  4.253641963005e-01;  1.716929296875e+04; -7.594851105383e+01
  4.254466593266e-01;  1.717470312500e+04; -7.594842859081e+01
  4.255306422710e-01;  1.718015625000e+04; -7.594834460786e+01
  4.256085455418e-01;  1.718561914063e+04; -7.594826670459e+01
  4.256920516491e-01;  1.719109765625e+04; -7.594818319849e+01
  4.257768690586e-01;  1.719654687500e+04; -7.594809838108e+01
  4.258657693863e-01;  1.720199218750e+04; -7.594800948075e+01
  4.259487092495e-01;  1.720747070313e+04; -7.594792654089e+01
  4.260292649269e-01;  1.721294140625e+04; -7.594784598521e+01
  4.261098206043e-01;  1.721839257813e+04; -7.594776542953e+01
  4.261956512928e-01;  1.722388085938e+04; -7.594767959884e+01
  4.262794554234e-01;  1.722936132813e+04; -7.594759579471e+01
  4.263615310192e-01;  1.723485156250e+04; -7.594751371912e+01
  4.264425337315e-01;  1.724031250000e+04; -7.594743271640e+01
  4.265265464783e-01;  1.724576953125e+04; -7.594734870366e+01
  4.266090095043e-01;  1.725123242188e+04; -7.594726624063e+01
  4.266913235188e-01;  1.725670117188e+04; -7.594718392662e+01
  4.267769157887e-01;  1.726214257813e+04; -7.594709833435e+01
  4.268610179424e-01;  1.726759765625e+04; -7.594701423219e+01
  4.269445836544e-01;  1.727308007813e+04; -7.594693066648e+01
  4.270296990871e-01;  1.727860156250e+04; -7.594684555105e+01
  4.271139502525e-01;  1.728408203125e+04; -7.594676129988e+01
  4.271966218948e-01;  1.728955859375e+04; -7.594667862824e+01
  4.272803962231e-01;  1.729499414063e+04; -7.594659485391e+01
  4.273673892021e-01;  1.730044921875e+04; -7.594650786093e+01
  4.274511635303e-01;  1.730590429688e+04; -7.594642408660e+01
  4.275326728821e-01;  1.731134960938e+04; -7.594634257725e+01
  4.276143312454e-01;  1.731679882813e+04; -7.594626091889e+01
  4.276974499226e-01;  1.732220312500e+04; -7.594617780021e+01
  4.277768135071e-01;  1.732762500000e+04; -7.594609843663e+01
  4.278643131256e-01;  1.733302148438e+04; -7.594601093701e+01
  4.279452860355e-01;  1.733841796875e+04; -7.594592996410e+01
  4.280277192593e-01;  1.734379687500e+04; -7.594584753088e+01
  4.281115531921e-01;  1.734918554688e+04; -7.594576369694e+01
  4.281949102879e-01;  1.735461718750e+04; -7.594568033985e+01
  4.282783865929e-01;  1.736010351563e+04; -7.594559686354e+01
  4.283573627472e-01;  1.736557812500e+04; -7.594551788739e+01
  4.284408092499e-01;  1.737100781250e+04; -7.594543444089e+01
  4.285290539265e-01;  1.737648437500e+04; -7.594534619621e+01
  4.286143183708e-01;  1.738191406250e+04; -7.594526093176e+01
  4.286974072456e-01;  1.738736914063e+04; -7.594517784289e+01
  4.287785887718e-01;  1.739280078125e+04; -7.594509666136e+01
  4.288603663445e-01;  1.739826953125e+04; -7.594501488379e+01
  4.289447963238e-01;  1.740372265625e+04; -7.594493045381e+01
  4.290278255939e-01;  1.740915820313e+04; -7.594484742454e+01
  4.291117489338e-01;  1.741454687500e+04; -7.594476350120e+01
  4.291988313198e-01;  1.741994140625e+04; -7.594467641882e+01
  4.292814135551e-01;  1.742543164063e+04; -7.594459383658e+01
  4.293633103371e-01;  1.743090039063e+04; -7.594451193980e+01
  4.294468760490e-01;  1.743637500000e+04; -7.594442837409e+01
  4.295309484005e-01;  1.744180078125e+04; -7.594434430173e+01
  4.296140074730e-01;  1.744725781250e+04; -7.594426124266e+01
  4.296975135803e-01;  1.745265429688e+04; -7.594417773655e+01
  4.297798275948e-01;  1.745809179688e+04; -7.594409542254e+01
  4.298615455627e-01;  1.746349609375e+04; -7.594401370457e+01
  4.299454987049e-01;  1.746893359375e+04; -7.594392975143e+01
  4.300272464752e-01;  1.747436523438e+04; -7.594384800366e+01
  4.301121234894e-01;  1.747976757813e+04; -7.594376312665e+01
  4.301911592484e-01;  1.748517773438e+04; -7.594368409089e+01
  4.302737414837e-01;  1.749064648438e+04; -7.594360150865e+01
  4.303591251373e-01;  1.749616601563e+04; -7.594351612500e+01
  4.304418563843e-01;  1.750162109375e+04; -7.594343339375e+01
  4.305233955383e-01;  1.750708593750e+04; -7.594335185460e+01
  4.306107461452e-01;  1.751256835938e+04; -7.594326450399e+01
  4.306966364384e-01;  1.751806640625e+04; -7.594317861370e+01
  4.307784140110e-01;  1.752360937500e+04; -7.594309683612e+01
  4.308581054211e-01;  1.752912695313e+04; -7.594301714471e+01
  4.309404492378e-01;  1.753462109375e+04; -7.594293480090e+01
  4.310235083103e-01;  1.754011914063e+04; -7.594285174182e+01
  4.311101734638e-01;  1.754557031250e+04; -7.594276507667e+01
  4.311963617802e-01;  1.755103906250e+04; -7.594267888835e+01
  4.312780797482e-01;  1.755652734375e+04; -7.594259717039e+01
  4.313594996929e-01;  1.756206835938e+04; -7.594251575044e+01
  4.314414560795e-01;  1.756758789063e+04; -7.594243379406e+01
  4.315256476402e-01;  1.757309765625e+04; -7.594234960249e+01
  4.316104650497e-01;  1.757860156250e+04; -7.594226478509e+01
  4.316945075989e-01;  1.758405468750e+04; -7.594218074254e+01
  4.317764639854e-01;  1.758951562500e+04; -7.594209878615e+01
  4.318602979183e-01;  1.759495703125e+04; -7.594201495222e+01
  4.319459199905e-01;  1.760042773438e+04; -7.594192933014e+01
  4.320290386677e-01;  1.760587109375e+04; -7.594184621147e+01
  4.321100413799e-01;  1.761128906250e+04; -7.594176520876e+01
  4.321917593479e-01;  1.761669140625e+04; -7.594168349079e+01
  4.322760105133e-01;  1.762210351563e+04; -7.594159923962e+01
  4.323616027832e-01;  1.762753320313e+04; -7.594151364735e+01
  4.324458539486e-01;  1.763292968750e+04; -7.594142939619e+01
  4.325270056725e-01;  1.763840625000e+04; -7.594134824446e+01
  4.326109290123e-01;  1.764389453125e+04; -7.594126432112e+01
  4.326951503754e-01;  1.764935546875e+04; -7.594118009976e+01
  4.327783584595e-01;  1.765478515625e+04; -7.594109689168e+01
  4.328594803810e-01;  1.766023242188e+04; -7.594101576975e+01
  4.329422414303e-01;  1.766576562500e+04; -7.594093300870e+01
  4.330267012119e-01;  1.767125390625e+04; -7.594084854892e+01
  4.331082701683e-01;  1.767679296875e+04; -7.594076697997e+01
  4.331930577755e-01;  1.768225781250e+04; -7.594068219236e+01
  4.332787096500e-01;  1.768767578125e+04; -7.594059654049e+01
  4.333618879318e-01;  1.769318945313e+04; -7.594051336220e+01
  4.334449470043e-01;  1.769868750000e+04; -7.594043030313e+01
  4.335274994373e-01;  1.770421679688e+04; -7.594034775070e+01
  4.336098432541e-01;  1.770974804688e+04; -7.594026540688e+01
  4.336919486523e-01;  1.771527539063e+04; -7.594018330148e+01
  4.337778985500e-01;  1.772079687500e+04; -7.594009735159e+01
  4.338605701923e-01;  1.772629687500e+04; -7.594001467994e+01
  4.339414536953e-01;  1.773171875000e+04; -7.593993379644e+01
  4.340259730816e-01;  1.773726367188e+04; -7.593984927705e+01
  4.341129958630e-01;  1.774277929688e+04; -7.593976225427e+01
  4.341981112957e-01;  1.774821679688e+04; -7.593967713884e+01
  4.342800974846e-01;  1.775364257813e+04; -7.593959515265e+01
  4.343655109406e-01;  1.775905078125e+04; -7.593950973919e+01
  4.344459474087e-01;  1.776452929688e+04; -7.593942930273e+01
  4.345290660858e-01;  1.776989843750e+04; -7.593934618405e+01
  4.346095323563e-01;  1.777530273438e+04; -7.593926571778e+01
  4.346944987774e-01;  1.778072656250e+04; -7.593918075136e+01
  4.347786307335e-01;  1.778614257813e+04; -7.593909661940e+01
  4.348613917828e-01;  1.779152539063e+04; -7.593901385835e+01
  4.349438846111e-01;  1.779697656250e+04; -7.593893136552e+01
  4.350256919861e-01;  1.780235351563e+04; -7.593884955815e+01
  4.351090788841e-01;  1.780782031250e+04; -7.593876617125e+01
  4.351912140846e-01;  1.781327343750e+04; -7.593868403605e+01
  4.352751970291e-01;  1.781870507813e+04; -7.593860005311e+01
  4.353605806828e-01;  1.782416210938e+04; -7.593851466945e+01
  4.354457259178e-01;  1.782960156250e+04; -7.593842952422e+01
  4.355269372463e-01;  1.783503710938e+04; -7.593834831289e+01
  4.356113076210e-01;  1.784052539063e+04; -7.593826394251e+01
  4.356934428215e-01;  1.784600585938e+04; -7.593818180731e+01
  4.357765018940e-01;  1.785142382813e+04; -7.593809874824e+01
