$C:\ProgramData\Zwick\testXpert III\data\Test Method\compression test RT_Copper_20012025.zs2
Pre-load                                25 N
Test speed                              1 mm/min
Type of compression modulus determinatioRegression
$
  Compressive strain;      Standard force;Absolute crosshead t
  2.079107612371e-01;  3.664200927734e+03; -7.609608026496e+01
  2.079948186874e-01;  3.667854736328e+03; -7.609599620751e+01
  2.080766856670e-01;  3.671532958984e+03; -7.609591434053e+01
  2.081617414951e-01;  3.675141601563e+03; -7.609582928470e+01
  2.082408964634e-01;  3.678710693359e+03; -7.609575012973e+01
  2.083275914192e-01;  3.682331787109e+03; -7.609566343478e+01
  2.084118872881e-01;  3.685926757813e+03; -7.609557913891e+01
  2.084916234016e-01;  3.689470947266e+03; -7.609549940280e+01
  2.085744887590e-01;  3.693006103516e+03; -7.609541653744e+01
  2.086601853371e-01;  3.696636230469e+03; -7.609533084086e+01
  2.087428420782e-01;  3.700225341797e+03; -7.609524818412e+01
  2.088253945112e-01;  3.703859130859e+03; -7.609516563169e+01
  2.089130431414e-01;  3.707469726563e+03; -7.609507798306e+01
  2.089973986149e-01;  3.711085937500e+03; -7.609499362758e+01
  2.090784311295e-01;  3.714707763672e+03; -7.609491259507e+01
  2.091578096151e-01;  3.718389648438e+03; -7.609483321658e+01
  2.092424035072e-01;  3.722024902344e+03; -7.609474862269e+01
  2.093253582716e-01;  3.725689697266e+03; -7.609466566793e+01
  2.094135731459e-01;  3.729310058594e+03; -7.609457745305e+01
  2.094987183809e-01;  3.732955566406e+03; -7.609449230782e+01
  2.095828801394e-01;  3.736568603516e+03; -7.609440814606e+01
  2.096654474735e-01;  3.740214843750e+03; -7.609432557872e+01
  2.097494006157e-01;  3.743882812500e+03; -7.609424162558e+01
  2.098305374384e-01;  3.747554931641e+03; -7.609416048876e+01
  2.099120020866e-01;  3.751180175781e+03; -7.609407902411e+01
  2.099984735250e-01;  3.754784667969e+03; -7.609399255267e+01
  2.100815773010e-01;  3.758410644531e+03; -7.609390944890e+01
  2.101645618677e-01;  3.761998535156e+03; -7.609382646433e+01
  2.102470993996e-01;  3.765596435547e+03; -7.609374392680e+01
  2.103275060654e-01;  3.769116699219e+03; -7.609366352013e+01
  2.104099392891e-01;  3.772736328125e+03; -7.609358108691e+01
  2.104941755533e-01;  3.776345947266e+03; -7.609349685064e+01
  2.105787843466e-01;  3.779862304688e+03; -7.609341224185e+01
  2.106608748436e-01;  3.783444824219e+03; -7.609333015135e+01
  2.107447981834e-01;  3.787059326172e+03; -7.609324622801e+01
  2.108318954706e-01;  3.790670898438e+03; -7.609315913073e+01
  2.109151929617e-01;  3.794245361328e+03; -7.609307583324e+01
  2.109980732203e-01;  3.797881591797e+03; -7.609299295298e+01
  2.110795378685e-01;  3.801546875000e+03; -7.609291148833e+01
  2.111613601446e-01;  3.805250488281e+03; -7.609282966605e+01
  2.112459689379e-01;  3.808871582031e+03; -7.609274505726e+01
  2.113323956728e-01;  3.812448486328e+03; -7.609265863052e+01
  2.114155292511e-01;  3.816167236328e+03; -7.609257549695e+01
  2.114965915680e-01;  3.819821777344e+03; -7.609249443463e+01
  2.115779519081e-01;  3.823482910156e+03; -7.609241307429e+01
  2.116627842188e-01;  3.827150878906e+03; -7.609232824198e+01
  2.117458879948e-01;  3.830827880859e+03; -7.609224513820e+01
  2.118310481310e-01;  3.834523925781e+03; -7.609215997807e+01
  2.119140475988e-01;  3.838202636719e+03; -7.609207697860e+01
  2.119953930378e-01;  3.841887451172e+03; -7.609199563316e+01
  2.120800763369e-01;  3.845547607422e+03; -7.609191094986e+01
  2.121651917696e-01;  3.849278808594e+03; -7.609182583443e+01
  2.122495323420e-01;  3.852904052734e+03; -7.609174149386e+01
  2.123319059610e-01;  3.856580078125e+03; -7.609165912024e+01
  2.124131917953e-01;  3.860269287109e+03; -7.609157783440e+01
  2.124963551760e-01;  3.863905273438e+03; -7.609149467102e+01
  2.125776559114e-01;  3.867516113281e+03; -7.609141337029e+01
  2.126639932394e-01;  3.871090576172e+03; -7.609132703296e+01
  2.127477079630e-01;  3.874726562500e+03; -7.609124331823e+01
  2.128286361694e-01;  3.878339843750e+03; -7.609116239003e+01
  2.129083126783e-01;  3.881976318359e+03; -7.609108271352e+01
  2.129947543144e-01;  3.885640869141e+03; -7.609099627188e+01
  2.130790203810e-01;  3.889296630859e+03; -7.609091200582e+01
  2.131653726101e-01;  3.892980468750e+03; -7.609082565359e+01
  2.132469266653e-01;  3.896609619141e+03; -7.609074409953e+01
  2.133254259825e-01;  3.900295166016e+03; -7.609066560021e+01
  2.134102880955e-01;  3.904023193359e+03; -7.609058073810e+01
  2.134961783886e-01;  3.907759521484e+03; -7.609049484781e+01
  2.135786265135e-01;  3.911409667969e+03; -7.609041239968e+01
  2.136587500572e-01;  3.915086914063e+03; -7.609033227614e+01
  2.137423008680e-01;  3.918793945313e+03; -7.609024872533e+01
  2.138259261847e-01;  3.922464355469e+03; -7.609016510001e+01
  2.139072865248e-01;  3.926185791016e+03; -7.609008373967e+01
  2.139920741320e-01;  3.929865966797e+03; -7.608999895207e+01
  2.140776216984e-01;  3.933605957031e+03; -7.608991340450e+01
  2.141610831022e-01;  3.937369140625e+03; -7.608982994309e+01
  2.142441123724e-01;  3.941093994141e+03; -7.608974691382e+01
  2.143280804157e-01;  3.944833007813e+03; -7.608966294578e+01
  2.144119441509e-01;  3.948563964844e+03; -7.608957908205e+01
  2.144956290722e-01;  3.952292480469e+03; -7.608949539712e+01
  2.145791798830e-01;  3.956011230469e+03; -7.608941184631e+01
  2.146665006876e-01;  3.959757812500e+03; -7.608932452551e+01
  2.147502154112e-01;  3.963402099609e+03; -7.608924081079e+01
  2.148306667805e-01;  3.967100830078e+03; -7.608916035942e+01
  2.149111628532e-01;  3.970747558594e+03; -7.608907986334e+01
  2.149944752455e-01;  3.974367431641e+03; -7.608899655095e+01
  2.150764614344e-01;  3.978000732422e+03; -7.608891456476e+01
  2.151630371809e-01;  3.981637939453e+03; -7.608882798902e+01
  2.152447998524e-01;  3.985358398438e+03; -7.608874622634e+01
  2.153269499540e-01;  3.989038818359e+03; -7.608866407624e+01
  2.154115140438e-01;  3.992721191406e+03; -7.608857951215e+01
  2.154951393604e-01;  3.996396484375e+03; -7.608849588684e+01
  2.155765742064e-01;  4.000082519531e+03; -7.608841445199e+01
  2.156570404768e-01;  4.003761962891e+03; -7.608833398572e+01
  2.157424539328e-01;  4.007436523438e+03; -7.608824857226e+01
  2.158301621675e-01;  4.011193115234e+03; -7.608816086403e+01
  2.159128934145e-01;  4.014924560547e+03; -7.608807813278e+01
  2.159949541092e-01;  4.018651611328e+03; -7.608799607209e+01
  2.160748690367e-01;  4.022347167969e+03; -7.608791615716e+01
  2.161600291729e-01;  4.026090087891e+03; -7.608783099702e+01
  2.162450850010e-01;  4.029853515625e+03; -7.608774594120e+01
  2.163262963295e-01;  4.033586425781e+03; -7.608766472987e+01
  2.164130508900e-01;  4.037322998047e+03; -7.608757797531e+01
  2.164985686541e-01;  4.041069091797e+03; -7.608749245754e+01
  2.165788561106e-01;  4.044838378906e+03; -7.608741217009e+01
  2.166626155376e-01;  4.048529296875e+03; -7.608732841066e+01
  2.167464047670e-01;  4.052228759766e+03; -7.608724462143e+01
  2.168293148279e-01;  4.056003662109e+03; -7.608716171137e+01
  2.169126868248e-01;  4.059702148438e+03; -7.608707833937e+01
  2.169965356588e-01;  4.063461669922e+03; -7.608699449054e+01
  2.170789688826e-01;  4.067142333984e+03; -7.608691205731e+01
  2.171610891819e-01;  4.070848632813e+03; -7.608682993702e+01
  2.172443419695e-01;  4.074578613281e+03; -7.608674668423e+01
  2.173279523849e-01;  4.078273681641e+03; -7.608666307381e+01
  2.174099236727e-01;  4.082003662109e+03; -7.608658110252e+01
  2.174902260303e-01;  4.085757080078e+03; -7.608650080017e+01
  2.175769507885e-01;  4.089519287109e+03; -7.608641407541e+01
  2.176605314016e-01;  4.093251708984e+03; -7.608633049480e+01
  2.177437692881e-01;  4.097028808594e+03; -7.608624725691e+01
  2.178278863430e-01;  4.100739746094e+03; -7.608616313985e+01
  2.179134786129e-01;  4.104515625000e+03; -7.608607754758e+01
  2.179981768131e-01;  4.108219238281e+03; -7.608599284938e+01
  2.180782109499e-01;  4.111999023438e+03; -7.608591281525e+01
  2.181591987610e-01;  4.115854003906e+03; -7.608583182744e+01
  2.182407975197e-01;  4.119622070313e+03; -7.608575022868e+01
  2.183240652084e-01;  4.123379394531e+03; -7.608566696099e+01
  2.184132784605e-01;  4.127164550781e+03; -7.608557774774e+01
  2.184979021549e-01;  4.130972167969e+03; -7.608549312404e+01
  2.185770273209e-01;  4.134736816406e+03; -7.608541399888e+01
  2.186581790447e-01;  4.138572265625e+03; -7.608533284715e+01
  2.187421023846e-01;  4.142345214844e+03; -7.608524892381e+01
  2.188277393579e-01;  4.146195312500e+03; -7.608516328684e+01
  2.189118117094e-01;  4.149990234375e+03; -7.608507921449e+01
  2.189932614565e-01;  4.153775390625e+03; -7.608499776474e+01
  2.190771102905e-01;  4.157517089844e+03; -7.608491391591e+01
  2.191610187292e-01;  4.161354980469e+03; -7.608483000747e+01
  2.192449569702e-01;  4.165123535156e+03; -7.608474606923e+01
  2.193263918161e-01;  4.168936523438e+03; -7.608466463438e+01
  2.194087356329e-01;  4.172772949219e+03; -7.608458229056e+01
  2.194896936417e-01;  4.176553222656e+03; -7.608450133256e+01
  2.195763885975e-01;  4.180373535156e+03; -7.608441463760e+01
  2.196615934372e-01;  4.184200683594e+03; -7.608432943276e+01
  2.197446227074e-01;  4.187988769531e+03; -7.608424640349e+01
  2.198252975941e-01;  4.191750488281e+03; -7.608416572860e+01
  2.199080884457e-01;  4.195568359375e+03; -7.608408293775e+01
  2.199926525354e-01;  4.199395996094e+03; -7.608399837366e+01
  2.200748622417e-01;  4.203191894531e+03; -7.608391616396e+01
  2.201578319073e-01;  4.206942382813e+03; -7.608383319429e+01
  2.202417552471e-01;  4.210738281250e+03; -7.608374927095e+01
  2.203261107206e-01;  4.214572265625e+03; -7.608366491548e+01
  2.204085290432e-01;  4.218376953125e+03; -7.608358249715e+01
  2.204937040806e-01;  4.222173828125e+03; -7.608349732212e+01
  2.205772846937e-01;  4.226036132813e+03; -7.608341374150e+01
  2.206611186266e-01;  4.229855957031e+03; -7.608332990757e+01
  2.207423746586e-01;  4.233690917969e+03; -7.608324865154e+01
  2.208262532949e-01;  4.237496582031e+03; -7.608316477290e+01
  2.209077030420e-01;  4.241322265625e+03; -7.608308332316e+01
  2.209930866957e-01;  4.245157714844e+03; -7.608299793950e+01
  2.210771441460e-01;  4.248974609375e+03; -7.608291388205e+01
  2.211583554745e-01;  4.252768066406e+03; -7.608283267072e+01
  2.212402671576e-01;  4.256578125000e+03; -7.608275075904e+01
  2.213259041309e-01;  4.260422851563e+03; -7.608266512207e+01
  2.214124053717e-01;  4.264179687500e+03; -7.608257862083e+01
  2.214947193861e-01;  4.267978027344e+03; -7.608249630681e+01
  2.215801924467e-01;  4.271808593750e+03; -7.608241083375e+01
  2.216632515192e-01;  4.275582031250e+03; -7.608232777468e+01
  2.217439413071e-01;  4.279379394531e+03; -7.608224708489e+01
  2.218270897865e-01;  4.283118652344e+03; -7.608216393641e+01
  2.219091951847e-01;  4.286885253906e+03; -7.608208183101e+01
  2.219946384430e-01;  4.290716308594e+03; -7.608199638775e+01
  2.220775038004e-01;  4.294453125000e+03; -7.608191352240e+01
  2.221584171057e-01;  4.298198730469e+03; -7.608183260909e+01
  2.222402840853e-01;  4.302017089844e+03; -7.608175074211e+01
  2.223234921694e-01;  4.305886718750e+03; -7.608166753403e+01
  2.224064320326e-01;  4.309668457031e+03; -7.608158459416e+01
  2.224894911051e-01;  4.313457519531e+03; -7.608150153509e+01
  2.225739210844e-01;  4.317231445313e+03; -7.608141710511e+01
  2.226605862379e-01;  4.321076171875e+03; -7.608133043996e+01
  2.227423936129e-01;  4.324880859375e+03; -7.608124863258e+01
  2.228248417377e-01;  4.328644042969e+03; -7.608116618446e+01
  2.229090183973e-01;  4.332459960938e+03; -7.608108200780e+01
  2.229902595282e-01;  4.336301757813e+03; -7.608100076667e+01
  2.230743914843e-01;  4.340116699219e+03; -7.608091663471e+01
  2.231599986553e-01;  4.343905273438e+03; -7.608083102754e+01
  2.232441008091e-01;  4.347720214844e+03; -7.608074692539e+01
  2.233257889748e-01;  4.351563476563e+03; -7.608066523722e+01
  2.234084159136e-01;  4.355479003906e+03; -7.608058261028e+01
  2.234902381897e-01;  4.359327636719e+03; -7.608050078801e+01
  2.235787510872e-01;  4.363137207031e+03; -7.608041227511e+01
  2.236626446247e-01;  4.367005859375e+03; -7.608032838157e+01
  2.237463295460e-01;  4.370929199219e+03; -7.608024469665e+01
  2.238290160894e-01;  4.374764648438e+03; -7.608016201011e+01
  2.239099740982e-01;  4.378580566406e+03; -7.608008105210e+01
  2.239948958158e-01;  4.382404296875e+03; -7.607999613038e+01
  2.240760624409e-01;  4.386291015625e+03; -7.607991496376e+01
  2.241600155830e-01;  4.390151855469e+03; -7.607983101061e+01
  2.242461740971e-01;  4.393981445313e+03; -7.607974485210e+01
  2.243295013905e-01;  4.397812500000e+03; -7.607966152481e+01
  2.244100868702e-01;  4.401702636719e+03; -7.607958093933e+01
  2.244926095009e-01;  4.405529296875e+03; -7.607949841670e+01
  2.245767414570e-01;  4.409368164063e+03; -7.607941428474e+01
  2.246610373259e-01;  4.413232910156e+03; -7.607932998887e+01
  2.247448563576e-01;  4.417102539063e+03; -7.607924616984e+01
  2.248283475637e-01;  4.420895019531e+03; -7.607916267863e+01
  2.249100953341e-01;  4.424659179688e+03; -7.607908093086e+01
  2.249933034182e-01;  4.428452636719e+03; -7.607899772278e+01
  2.250778824091e-01;  4.432254394531e+03; -7.607891314379e+01
  2.251638025045e-01;  4.436084472656e+03; -7.607882722369e+01
  2.252452671528e-01;  4.439916015625e+03; -7.607874575904e+01
  2.253267765045e-01;  4.443759765625e+03; -7.607866424969e+01
  2.254123389721e-01;  4.447519531250e+03; -7.607857868723e+01
  2.254958152771e-01;  4.451296386719e+03; -7.607849521092e+01
  2.255787402391e-01;  4.455085937500e+03; -7.607841228596e+01
  2.256609946489e-01;  4.458952148438e+03; -7.607833003155e+01
  2.257453799248e-01;  4.462827636719e+03; -7.607824564627e+01
  2.258284538984e-01;  4.466705078125e+03; -7.607816257230e+01
  2.259136587381e-01;  4.470557617188e+03; -7.607807736746e+01
  2.259935289621e-01;  4.474421386719e+03; -7.607799749724e+01
  2.260770350695e-01;  4.478270019531e+03; -7.607791399113e+01
  2.261611521244e-01;  4.482125976563e+03; -7.607782987407e+01
  2.262452989817e-01;  4.486059570313e+03; -7.607774572722e+01
  2.263302057981e-01;  4.489958007813e+03; -7.607766082040e+01
  2.264136523008e-01;  4.493900878906e+03; -7.607757737390e+01
  2.264964878559e-01;  4.497847167969e+03; -7.607749453834e+01
  2.265803962946e-01;  4.501795410156e+03; -7.607741062990e+01
  2.266610711813e-01;  4.505709960938e+03; -7.607732995502e+01
  2.267429232597e-01;  4.509656738281e+03; -7.607724810294e+01
  2.268252819777e-01;  4.513571289063e+03; -7.607716574422e+01
  2.269134372473e-01;  4.517442382813e+03; -7.607707758895e+01
  2.269977927208e-01;  4.521320312500e+03; -7.607699323348e+01
  2.270787507296e-01;  4.525180175781e+03; -7.607691227547e+01
  2.271619439125e-01;  4.529062988281e+03; -7.607682908228e+01
  2.272406369448e-01;  4.532942382813e+03; -7.607675038925e+01
  2.273253798485e-01;  4.536788085938e+03; -7.607666564635e+01
  2.274106591940e-01;  4.540629394531e+03; -7.607658036700e+01
  2.274931222200e-01;  4.544526367188e+03; -7.607649790398e+01
  2.275758832693e-01;  4.548388671875e+03; -7.607641514293e+01
  2.276603132486e-01;  4.552316406250e+03; -7.607633071295e+01
  2.277433872223e-01;  4.556285156250e+03; -7.607624763897e+01
  2.278260737658e-01;  4.560224609375e+03; -7.607616495243e+01
  2.279105782509e-01;  4.564106933594e+03; -7.607608044795e+01
  2.279965430498e-01;  4.568027343750e+03; -7.607599448315e+01
  2.280806154013e-01;  4.571935546875e+03; -7.607591041080e+01
  2.281592041254e-01;  4.575926757813e+03; -7.607583182207e+01
  2.282391190529e-01;  4.579892089844e+03; -7.607575190714e+01
  2.283239513636e-01;  4.583807128906e+03; -7.607566707483e+01
  2.284071445465e-01;  4.587731445313e+03; -7.607558388165e+01
  2.284930795431e-01;  4.591586425781e+03; -7.607549794665e+01
  2.285794764757e-01;  4.595400390625e+03; -7.607541154972e+01
  2.286599427462e-01;  4.599241699219e+03; -7.607533108345e+01
  2.287424504757e-01;  4.603191894531e+03; -7.607524857572e+01
  2.288265675306e-01;  4.607089355469e+03; -7.607516445867e+01
  2.289080470800e-01;  4.611035156250e+03; -7.607508297912e+01
  2.289900779724e-01;  4.614880859375e+03; -7.607500094822e+01
  2.290765345097e-01;  4.618785644531e+03; -7.607491449169e+01
  2.291622012854e-01;  4.622684082031e+03; -7.607482882491e+01
  2.292454838753e-01;  4.626588867188e+03; -7.607474554232e+01
  2.293282747269e-01;  4.630529296875e+03; -7.607466275147e+01
  2.294100224972e-01;  4.634545410156e+03; -7.607458100370e+01
  2.294914126396e-01;  4.638578613281e+03; -7.607449961356e+01
  2.295749336481e-01;  4.642544921875e+03; -7.607441609255e+01
  2.296587824821e-01;  4.646478027344e+03; -7.607433224372e+01
  2.297432869673e-01;  4.650365722656e+03; -7.607424773923e+01
  2.298271507025e-01;  4.654350097656e+03; -7.607416387549e+01
  2.299116998911e-01;  4.658270019531e+03; -7.607407932631e+01
  2.299945503473e-01;  4.662222656250e+03; -7.607399647585e+01
  2.300774902105e-01;  4.666171386719e+03; -7.607391353599e+01
  2.301602065563e-01;  4.670157226563e+03; -7.607383081964e+01
  2.302414327860e-01;  4.674057617188e+03; -7.607374959341e+01
  2.303240150213e-01;  4.677946289063e+03; -7.607366701118e+01
  2.304083108902e-01;  4.681871582031e+03; -7.607358271531e+01
  2.304922491312e-01;  4.685850097656e+03; -7.607349877707e+01
  2.305776625872e-01;  4.689843750000e+03; -7.607341336361e+01
  2.306612581015e-01;  4.693745605469e+03; -7.607332976810e+01
  2.307459414005e-01;  4.697702636719e+03; -7.607324508480e+01
  2.308295667171e-01;  4.701667968750e+03; -7.607316145948e+01
  2.309118062258e-01;  4.705610839844e+03; -7.607307921997e+01
  2.309949100018e-01;  4.709511718750e+03; -7.607299611620e+01
  2.310778498650e-01;  4.713472167969e+03; -7.607291317633e+01
  2.311610430479e-01;  4.717401367188e+03; -7.607282998315e+01
  2.312440425158e-01;  4.721294433594e+03; -7.607274698368e+01
  2.313277423382e-01;  4.725197753906e+03; -7.607266328386e+01
  2.314092665911e-01;  4.729095703125e+03; -7.607258175961e+01
  2.314918339252e-01;  4.733052734375e+03; -7.607249919227e+01
  2.315768897533e-01;  4.736947753906e+03; -7.607241413644e+01
  2.316617071629e-01;  4.740818847656e+03; -7.607232931903e+01
  2.317455559969e-01;  4.744765136719e+03; -7.607224547020e+01
  2.318280488253e-01;  4.748669433594e+03; -7.607216297737e+01
  2.319125235081e-01;  4.752594726563e+03; -7.607207850269e+01
  2.319946289063e-01;  4.756525878906e+03; -7.607199639729e+01
  2.320792675018e-01;  4.760518554688e+03; -7.607191175870e+01
  2.321599125862e-01;  4.764448242188e+03; -7.607183111361e+01
  2.322409451008e-01;  4.768385742188e+03; -7.607175008110e+01
  2.323242127895e-01;  4.772261718750e+03; -7.607166681341e+01
  2.324106991291e-01;  4.776203613281e+03; -7.607158032707e+01
  2.324963361025e-01;  4.780145996094e+03; -7.607149469009e+01
  2.325809001923e-01;  4.784064453125e+03; -7.607141012600e+01
  2.326657623053e-01;  4.787971191406e+03; -7.607132526389e+01
  2.327487021685e-01;  4.791900390625e+03; -7.607124232403e+01
  2.328283786774e-01;  4.795773437500e+03; -7.607116264752e+01
  2.329107224941e-01;  4.799695312500e+03; -7.607108030370e+01
  2.329944670200e-01;  4.803690429688e+03; -7.607099655918e+01
  2.330769151449e-01;  4.807587890625e+03; -7.607091411105e+01
  2.331611663103e-01;  4.811516601563e+03; -7.607082985989e+01
  2.332447022200e-01;  4.815444335938e+03; -7.607074632398e+01
  2.333281934261e-01;  4.819377441406e+03; -7.607066283277e+01
  2.334093600512e-01;  4.823302734375e+03; -7.607058166615e+01
  2.334948480129e-01;  4.827290527344e+03; -7.607049617818e+01
  2.335788607597e-01;  4.831251953125e+03; -7.607041216544e+01
  2.336641848087e-01;  4.835220703125e+03; -7.607032684139e+01
  2.337452173233e-01;  4.839127929688e+03; -7.607024580887e+01
  2.338287234306e-01;  4.842984863281e+03; -7.607016230277e+01
  2.339120954275e-01;  4.846975585938e+03; -7.607007893077e+01
  2.339955568314e-01;  4.850895019531e+03; -7.606999546937e+01
  2.340782433748e-01;  4.854853027344e+03; -7.606991278282e+01
  2.341621965170e-01;  4.858818359375e+03; -7.606982882968e+01
  2.342445701361e-01;  4.862758789063e+03; -7.606974645606e+01
  2.343283891678e-01;  4.866645996094e+03; -7.606966263703e+01
  2.344116568565e-01;  4.870534179688e+03; -7.606957936934e+01
  2.344954013824e-01;  4.874484863281e+03; -7.606949562481e+01
  2.345793545246e-01;  4.878461425781e+03; -7.606941167167e+01
  2.346605509520e-01;  4.882414550781e+03; -7.606933047525e+01
  2.347432225943e-01;  4.886411621094e+03; -7.606924780360e+01
  2.348266541958e-01;  4.890414550781e+03; -7.606916437200e+01
  2.349091470242e-01;  4.894433105469e+03; -7.606908187917e+01
  2.349919527769e-01;  4.898424316406e+03; -7.606899907342e+01
  2.350756376982e-01;  4.902475585938e+03; -7.606891538850e+01
  2.351610958576e-01;  4.906572265625e+03; -7.606882993034e+01
  2.352460771799e-01;  4.910655273438e+03; -7.606874494902e+01
  2.353316694498e-01;  4.914710937500e+03; -7.606865935675e+01
  2.354140132666e-01;  4.918762207031e+03; -7.606857701293e+01
  2.354944497347e-01;  4.922799804688e+03; -7.606849657646e+01
  2.355788350105e-01;  4.926818359375e+03; -7.606841219119e+01
  2.356609553099e-01;  4.930924804688e+03; -7.606833007089e+01
  2.357426881790e-01;  4.935039062500e+03; -7.606824833802e+01
  2.358260303736e-01;  4.939101074219e+03; -7.606816499582e+01
  2.359106987715e-01;  4.943122558594e+03; -7.606808032743e+01
  2.359999865294e-01;  4.947113769531e+03; -7.606799103967e+01
  2.360861599445e-01;  4.951171875000e+03; -7.606790486625e+01
  2.361689507961e-01;  4.955145507813e+03; -7.606782207540e+01
  2.362454980612e-01;  4.959167968750e+03; -7.606774552814e+01
  2.363282442093e-01;  4.963240234375e+03; -7.606766278199e+01
  2.364121526480e-01;  4.967284179688e+03; -7.606757887355e+01
  2.364947944880e-01;  4.971264160156e+03; -7.606749623171e+01
  2.365792542696e-01;  4.975160156250e+03; -7.606741177193e+01
  2.366604506969e-01;  4.979133789063e+03; -7.606733057550e+01
  2.367429882288e-01;  4.983180175781e+03; -7.606724803797e+01
  2.368241697550e-01;  4.987219726563e+03; -7.606716685644e+01
  2.369081377983e-01;  4.991225097656e+03; -7.606708288840e+01
  2.369928508997e-01;  4.995301269531e+03; -7.606699817530e+01
  2.370766699314e-01;  4.999292968750e+03; -7.606691435627e+01
  2.371597290039e-01;  5.003285644531e+03; -7.606683129719e+01
  2.372439354658e-01;  5.007316894531e+03; -7.606674709073e+01
  2.373294681311e-01;  5.011331054688e+03; -7.606666155807e+01
  2.374093085527e-01;  5.015427246094e+03; -7.606658171764e+01
  2.374955862761e-01;  5.019474121094e+03; -7.606649543992e+01
  2.375794798136e-01;  5.023506835938e+03; -7.606641154638e+01
  2.376618236303e-01;  5.027557617188e+03; -7.606632920257e+01
  2.377450168133e-01;  5.031630371094e+03; -7.606624600938e+01
  2.378327846527e-01;  5.035652343750e+03; -7.606615824154e+01
  2.379162907600e-01;  5.039729980469e+03; -7.606607473544e+01
  2.380011975765e-01;  5.043829101563e+03; -7.606598982862e+01
  2.380831539631e-01;  5.047907226563e+03; -7.606590787223e+01
  2.381598502398e-01;  5.051985351563e+03; -7.606583117596e+01
  2.382445931435e-01;  5.056009765625e+03; -7.606574643305e+01
  2.383311241865e-01;  5.060046386719e+03; -7.606565990201e+01
  2.384152561426e-01;  5.064102050781e+03; -7.606557577005e+01
  2.384975701571e-01;  5.068150390625e+03; -7.606549345604e+01
  2.385800033808e-01;  5.072196289063e+03; -7.606541102282e+01
  2.386644482613e-01;  5.076255859375e+03; -7.606532657794e+01
  2.387474328279e-01;  5.080291503906e+03; -7.606524359337e+01
  2.388312518597e-01;  5.084324218750e+03; -7.606515977434e+01
  2.389153838158e-01;  5.088357910156e+03; -7.606507564238e+01
  2.389988899231e-01;  5.092368652344e+03; -7.606499213627e+01
  2.390802651644e-01;  5.096411621094e+03; -7.606491076103e+01
  2.391627877951e-01;  5.100458984375e+03; -7.606482823840e+01
  2.392457872629e-01;  5.104459472656e+03; -7.606474523893e+01
  2.393302023411e-01;  5.108511718750e+03; -7.606466082386e+01
  2.394109219313e-01;  5.112510742188e+03; -7.606458010427e+01
  2.394944131374e-01;  5.116547851563e+03; -7.606449661306e+01
  2.395790517330e-01;  5.120609375000e+03; -7.606441197446e+01
  2.396638989449e-01;  5.124639160156e+03; -7.606432712725e+01
  2.397468090057e-01;  5.128657226563e+03; -7.606424421719e+01
  2.398276478052e-01;  5.132738281250e+03; -7.606416337839e+01
  2.399122267962e-01;  5.136795898438e+03; -7.606407879940e+01
  2.399964928627e-01;  5.140848144531e+03; -7.606399453333e+01
  2.400825470686e-01;  5.144917480469e+03; -7.606390847913e+01
  2.401635497808e-01;  5.148957031250e+03; -7.606382747642e+01
  2.402441650629e-01;  5.153091308594e+03; -7.606374686113e+01
  2.403257042170e-01;  5.157237304688e+03; -7.606366532198e+01
  2.404117435217e-01;  5.161378906250e+03; -7.606357928268e+01
  2.404976934195e-01;  5.165458984375e+03; -7.606349333278e+01
  2.405834943056e-01;  5.169493164063e+03; -7.606340753189e+01
  2.406696677208e-01;  5.173509277344e+03; -7.606332135848e+01
  2.407516837120e-01;  5.177618652344e+03; -7.606323934249e+01
  2.408325523138e-01;  5.181701171875e+03; -7.606315847388e+01
  2.409145981073e-01;  5.185789550781e+03; -7.606307642809e+01
  2.409957349300e-01;  5.189852050781e+03; -7.606299529127e+01
  2.410776019096e-01;  5.193878906250e+03; -7.606291342429e+01
  2.411627620459e-01;  5.197866699219e+03; -7.606282826415e+01
  2.412454336882e-01;  5.201872070313e+03; -7.606274559251e+01
  2.413307428360e-01;  5.205855468750e+03; -7.606266028336e+01
  2.414141744375e-01;  5.209886230469e+03; -7.606257685176e+01
  2.414962649345e-01;  5.213970703125e+03; -7.606249476126e+01
  2.415763437748e-01;  5.218007324219e+03; -7.606241468242e+01
  2.416585832834e-01;  5.222056152344e+03; -7.606233244291e+01
  2.417414337397e-01;  5.226087402344e+03; -7.606224959246e+01
  2.418246418238e-01;  5.230096191406e+03; -7.606216638437e+01
  2.419080883265e-01;  5.234118164063e+03; -7.606208293787e+01
  2.419920414686e-01;  5.238187011719e+03; -7.606199898473e+01
  2.420751154423e-01;  5.242291015625e+03; -7.606191591075e+01
  2.421597540379e-01;  5.246385742188e+03; -7.606183127216e+01
  2.422422468662e-01;  5.250522949219e+03; -7.606174877933e+01
  2.423266321421e-01;  5.254607910156e+03; -7.606166439406e+01
  2.424111813307e-01;  5.258666992188e+03; -7.606157984487e+01
  2.424952089787e-01;  5.262663574219e+03; -7.606149581722e+01
  2.425777167082e-01;  5.266720214844e+03; -7.606141330949e+01
  2.426611483097e-01;  5.270754394531e+03; -7.606132987789e+01
  2.427428513765e-01;  5.274802734375e+03; -7.606124817482e+01
  2.428271621466e-01;  5.278783203125e+03; -7.606116386405e+01
